ticker,fiscal_year,fiscal_quarter,end_date,stock_price
9795,2008,2,2009-03-31,414
9795,2008,3,2009-06-30,455
9795,2008,4,2009-09-30,497
9795,2009,1,2009-12-30,485
9795,2009,2,2010-03-31,464
9795,2009,3,2010-06-30,472
9795,2009,4,2010-09-30,432
9795,2010,1,2010-12-30,499.0385850903206
9795,2010,2,2011-03-31,504
9795,2010,3,2011-06-30,500
9795,2010,4,2011-09-30,485
9795,2011,1,2011-12-30,476
9795,2011,2,2012-03-30,530
9795,2011,3,2012-06-29,543
9795,2011,4,2012-09-28,586
9795,2012,1,2012-12-28,616.2956334594745
9795,2012,2,2013-03-29,737
9795,2012,3,2013-06-28,835
9795,2012,4,2013-09-30,885
9795,2013,1,2013-12-30,818
9795,2013,2,2014-03-31,733
9795,2013,3,2014-06-30,807
9795,2013,4,2014-09-30,834
9795,2014,1,2014-12-30,839
9795,2014,2,2015-03-31,931
9795,2014,3,2015-06-30,1037
9795,2014,4,2015-09-30,1005
9795,2015,1,2015-12-30,1106
9795,2015,2,2016-03-31,993
9795,2015,3,2016-06-30,1064
9795,2015,4,2016-09-30,1142
9795,2016,1,2016-12-30,1348
9795,2016,2,2017-03-31,1531
9795,2016,3,2017-06-30,1438
9795,2016,4,2017-09-29,1469
9795,2017,1,2017-12-29,1796
9795,2017,2,2018-03-30,1641
9795,2017,3,2018-06-29,1650
9795,2017,4,2018-09-28,1530
9795,2018,1,2018-12-28,1313.5134064068488
9795,2018,2,2019-03-29,1474.0001792275402
9795,2018,3,2019-06-28,1443.8735200386025
9795,2018,4,2019-09-30,1418
9795,2019,1,2019-12-30,1579
9795,2019,2,2020-03-31,1435
9795,2019,3,2020-06-30,1514
9795,2019,4,2020-09-30,1594
9795,2020,1,2020-12-30,1597
9795,2020,2,2021-03-31,1568
9795,2020,3,2021-06-30,1585
9795,2020,4,2021-09-30,1928
9795,2021,1,2021-12-30,1912.0347522271022
9795,2021,2,2022-03-31,1753
9795,2021,3,2022-06-30,1697
9795,2021,4,2022-09-30,1778
9795,2022,1,2022-12-30,1798
9795,2022,2,2023-03-31,1876
9810,2005,1,2005-06-30,2700.000068801647
9810,2005,2,2005-09-30,3820.0000973528104
9810,2005,3,2005-12-30,3480.0000886879006
9810,2005,4,2006-03-31,3550.000211116216
9810,2006,1,2006-06-30,2960.0001760292957
9810,2006,2,2006-09-29,2930.388792634882
9810,2006,3,2006-12-29,3910.0002325560254
9810,2006,4,2007-03-30,3830.477361033014
9810,2007,1,2007-06-29,3770.0001601836752
9810,2007,2,2007-09-28,2875.910715061701
9810,2007,3,2007-12-28,3050.0001132807784
9810,2007,4,2008-03-31,2630.0000976857827
9810,2008,1,2008-06-30,2980.00011068867
9810,2008,2,2008-09-30,2240.000099852999
9810,2008,3,2008-12-30,1420.1307891557685
9810,2008,4,2009-03-31,1300.000019319153
9810,2009,1,2009-06-30,1680.0000249670506
9810,2009,2,2009-09-30,1550.0000921422227
9810,2009,3,2009-12-30,1430.1001896850707
9810,2009,4,2010-03-31,1850.0000962350043
9810,2010,1,2010-06-30,2720.000141491865
9810,2010,2,2010-09-30,2420.00012588825
9810,2010,3,2010-12-30,2500.8793903914225
9810,2010,4,2011-03-31,2500.000055759478
9810,2011,1,2011-06-30,2260.0001008141635
9810,2011,2,2011-09-30,2190.0001465403757
9810,2011,3,2011-12-30,2070.1075668871454
9810,2011,4,2012-03-30,2690.0701843310776
9810,2012,1,2012-06-29,2240.032794769326
9810,2012,2,2012-09-28,1930.0330498520902
9810,2012,3,2012-12-28,2300.018008513724
9810,2012,4,2013-03-29,2910.0180244629983
9810,2013,1,2013-06-28,2580.0068104143197
9810,2013,2,2013-09-30,3400.0001264100106
9810,2013,3,2013-12-30,1709.2675844560802
9810,2013,4,2014-03-31,3310.0000107050205
9810,2014,1,2014-06-30,3920.0000887462425
9810,2014,2,2014-09-30,4230.000054724266
9810,2014,3,2014-12-30,4170.124947392621
9810,2014,4,2015-03-31,4150.000107384443
9810,2015,1,2015-06-30,4470.000130124531
9810,2015,2,2015-09-30,3530.0000456720536
9810,2015,3,2015-12-30,4150.0996580368455
9810,2015,4,2016-03-31,3750.0000606508092
9810,2016,1,2016-06-30,3290.0000744957915
9810,2016,2,2016-09-30,3565
9810,2016,3,2016-12-30,4520.099280836005
9810,2016,4,2017-03-31,4680
9810,2017,1,2017-06-30,5390
9810,2017,2,2017-09-29,6200.183927510032
9810,2017,3,2017-12-29,6840.1166164421975
9810,2017,4,2018-03-30,5890.081365863891
9810,2018,1,2018-06-29,5269.879319198032
9810,2018,2,2018-09-28,5700.057778207073
9810,2018,3,2018-12-28,4535.025866581954
9810,2018,4,2019-03-29,4500.084116631686
9810,2019,1,2019-06-28,4440.01335082361
9810,2019,2,2019-09-30,4225
9810,2019,3,2019-12-30,5290.069859868891
9810,2019,4,2020-03-31,3650
9810,2020,1,2020-06-30,3395
9810,2020,2,2020-09-30,2995
9810,2020,3,2020-12-30,3735.0800107177597
9810,2020,4,2021-03-31,4055
9810,2021,1,2021-06-30,4370
9810,2021,2,2021-09-30,5060
9810,2021,3,2021-12-30,5020.041554013583
9810,2021,4,2022-03-31,5310
9810,2022,1,2022-06-30,5090
9810,2022,2,2022-09-30,5030
9810,2022,3,2022-12-30,9240.092530542548
9810,2022,4,2023-03-31,9290
9824,2005,1,2006-01-31,1530
9824,2005,2,2006-04-28,1670.0742480083782
9824,2005,3,2006-07-31,1315
9824,2005,4,2006-10-31,1310
9824,2006,1,2007-01-31,1275
9824,2006,2,2007-04-27,1415.05516447842
9824,2006,3,2007-07-31,1545
9824,2006,4,2007-10-31,1115
9824,2007,1,2008-01-31,800.5
9824,2007,2,2008-04-30,886
9824,2007,3,2008-07-31,920
9824,2007,4,2008-10-31,475
9824,2008,1,2009-01-30,530.001985910899
9824,2008,2,2009-04-30,480
9824,2008,3,2009-07-31,605
9824,2008,4,2009-10-30,510.00382202443456
9824,2009,1,2010-01-29,447.5036471122309
9824,2009,2,2010-04-30,542.5
9824,2009,3,2010-07-30,425.50609867084825
9824,2009,4,2010-10-29,360.0014501632839
9824,2010,1,2011-01-31,516
9824,2010,2,2011-04-28,511.6003299845867
9824,2010,3,2011-07-29,550.0142514357178
9824,2010,4,2011-10-31,488
9824,2011,1,2012-01-31,486
9824,2011,2,2012-04-27,551.7568596544535
9824,2011,3,2012-07-31,481.5
9824,2011,4,2012-10-31,467
9824,2012,1,2013-01-31,518.5
9824,2012,2,2013-04-30,695
9824,2012,3,2013-07-31,576.5
9824,2012,4,2013-10-31,600
9824,2013,1,2014-01-31,667
9824,2013,2,2014-04-30,654
9824,2013,3,2014-07-31,774.5
9824,2013,4,2014-10-31,835
9824,2014,1,2015-01-30,787.5
9824,2014,2,2015-04-30,903
9824,2014,3,2015-07-31,1063.5
9824,2014,4,2015-10-30,879.2508132832049
9824,2015,1,2016-01-29,814.8873179681207
9824,2015,2,2016-04-28,802.8530426768871
9824,2015,3,2016-07-29,821.2262290909515
9824,2015,4,2016-10-31,811
9824,2016,1,2017-01-31,922.5
9824,2016,2,2017-04-28,1005.5059701734764
9824,2016,3,2017-07-31,1109
9824,2016,4,2017-10-31,1255
9824,2017,1,2018-01-31,1600
9824,2017,2,2018-04-27,1632.9406629351597
9824,2017,3,2018-07-31,1672.5
9824,2017,4,2018-10-31,1304.5
9824,2018,1,2019-01-31,1259.5
9824,2018,2,2019-04-26,1296.0623185665947
9824,2018,3,2019-07-31,1354.5
9824,2018,4,2019-10-31,1425
9824,2019,1,2020-01-31,1510
9824,2019,2,2020-04-30,1243
9824,2019,3,2020-07-31,1483
9824,2019,4,2020-10-30,1460.1284864786219
9824,2020,1,2021-01-29,1554.7437951486113
9824,2020,2,2021-04-30,1700
9824,2020,3,2021-07-30,1914.702710884702
9824,2020,4,2021-10-29,2399.1648658861736
9824,2021,1,2022-01-31,3050
9824,2021,2,2022-04-28,2500.491613739351
9824,2021,3,2022-07-29,2609.3771444650274
9824,2021,4,2022-10-31,2696
9824,2022,1,2023-01-31,3450
9824,2022,2,2023-04-28,3111.53140251152
9830,2005,1,2005-06-30,1102.5
9830,2005,2,2005-09-30,1272.5
9830,2005,3,2005-12-30,1475
9830,2005,4,2006-03-31,1357.5
9830,2006,1,2006-06-30,1125
9830,2006,2,2006-09-29,1122.506295407803
9830,2006,3,2006-12-29,1215.0000736668483
9830,2006,4,2007-03-30,1192.534055519469
9830,2007,1,2007-06-29,1212.5
9830,2007,2,2007-09-28,995.0720087293414
9830,2007,3,2007-12-28,818
9830,2007,4,2008-03-31,766
9830,2008,1,2008-06-30,795.5
9830,2008,2,2008-09-30,695
9830,2008,3,2008-12-30,575.9877059912101
9830,2008,4,2009-03-31,585.5
9830,2009,1,2009-06-30,760
9830,2009,2,2009-09-30,777.5
9830,2009,3,2009-12-30,648.0047348807277
9830,2009,4,2010-03-31,738.5
9830,2010,1,2010-06-30,688
9830,2010,2,2010-09-30,582.5
9830,2010,3,2010-12-30,682.0095948023707
9830,2010,4,2011-03-31,745.5
9830,2011,1,2011-06-30,786
9830,2011,2,2011-09-30,800.5
9830,2011,3,2011-12-30,702.003512072655
9830,2011,4,2012-03-30,844.0084706596936
9830,2012,1,2012-06-29,808.5075751173783
9830,2012,2,2012-09-28,711.9981217691756
9830,2012,3,2012-12-28,788.501936589178
9830,2012,4,2013-03-29,916.505530175964
9830,2013,1,2013-06-28,987.0209497003426
9830,2013,2,2013-09-30,1004
9830,2013,3,2013-12-30,1238.0310081120551
9830,2013,4,2014-03-31,1191
9830,2014,1,2014-06-30,1273
9830,2014,2,2014-09-30,1418.5
9830,2014,4,2014-12-30,1567.530611945054
9830,2015,1,2015-03-31,1882.5
9830,2015,2,2015-06-30,2082.5
9830,2015,3,2015-09-30,2107.5
9830,2015,4,2015-12-30,2362.5300918148355
9830,2016,1,2016-03-31,2235
9830,2016,2,2016-06-30,2575
9830,2016,3,2016-09-30,2685
9830,2016,4,2016-12-30,2448.0149968642804
9830,2017,1,2017-03-31,2581
9830,2017,2,2017-06-30,2683
9830,2017,3,2017-09-29,2742.0083159568653
9830,2017,4,2017-12-29,3285.016538283255
9830,2018,1,2018-03-30,2636.9976807118464
9830,2018,2,2018-06-29,2767.0031888922003
9830,2018,3,2018-09-28,3145.018885806275
9830,2018,4,2018-12-28,2896.0060603575507
9830,2019,1,2019-03-29,3065.009760493133
9830,2019,2,2019-06-28,2308.00202995386
9830,2019,3,2019-09-30,2522
9830,2019,4,2019-12-30,2802.009517908404
9830,2020,1,2020-03-31,2342
9830,2020,2,2020-06-30,2792
9830,2020,3,2020-09-30,2658
9830,2020,4,2020-12-30,2897.0187588689078
9830,2021,1,2021-03-31,2938
9830,2021,2,2021-06-30,2832
9830,2021,3,2021-09-30,2906
9830,2021,4,2021-12-30,2731.0034788417697
9830,2022,1,2022-03-31,2399
9830,2022,2,2022-06-30,1716
9830,2022,3,2022-09-30,1992
9830,2022,4,2022-12-30,2035.001975060404
9831,2005,1,2005-06-30,638
9831,2005,2,2005-09-30,863
9831,2005,3,2005-12-30,1476
9831,2005,4,2006-03-31,1357
9831,2006,1,2006-06-30,1167
9831,2006,2,2006-09-29,1177.448829845464
9831,2006,3,2006-12-29,1010
9831,2006,4,2007-03-30,1087.6269158745845
9831,2007,1,2007-06-29,1288
9831,2007,2,2007-09-28,1126.590458422923
9831,2007,3,2007-12-28,1277
9831,2007,4,2008-03-31,860
9831,2008,1,2008-06-30,756
9831,2008,2,2008-09-30,791
9831,2008,3,2008-12-30,617.8082259513914
9831,2008,4,2009-03-31,386
9831,2009,1,2009-06-30,563
9831,2009,2,2009-09-30,608
9831,2009,3,2009-12-30,626.0000598024494
9831,2009,4,2010-03-31,690
9831,2010,1,2010-06-30,583
9831,2010,2,2010-09-30,518
9831,2010,3,2010-12-30,554
9831,2010,4,2011-03-31,561
9831,2011,1,2011-06-30,653
9831,2011,2,2011-09-30,545
9831,2011,3,2011-12-30,524
9831,2011,4,2012-03-30,517
9831,2012,1,2012-06-29,405.5
9831,2012,2,2012-09-28,342.5
9831,2012,3,2012-12-28,332.5
9831,2012,4,2013-03-29,429.5
9831,2013,1,2013-06-28,402.5000341789006
9831,2013,2,2013-09-30,290
9831,2013,3,2013-12-30,362.49328446088754
9831,2013,4,2014-03-31,344
9831,2014,1,2014-06-30,361
9831,2014,2,2014-09-30,320
9831,2014,3,2014-12-30,411.96757224893935
9831,2014,4,2015-03-31,495
9831,2015,1,2015-06-30,490
9831,2015,2,2015-09-30,482
9831,2015,3,2015-12-30,523
9831,2015,4,2016-03-31,532
9831,2016,1,2016-06-30,540
9831,2016,2,2016-09-30,500
9831,2016,3,2016-12-30,630
9831,2016,4,2017-03-31,555
9831,2017,1,2017-06-30,558
9831,2017,2,2017-09-29,606.2548605079174
9831,2017,3,2017-12-29,633.4604396122298
9831,2017,4,2018-03-30,638.000668009738
9831,2018,1,2018-06-29,551.0001803728338
9831,2018,2,2018-09-28,565.8310714908482
9831,2018,3,2018-12-28,527.0007172920427
9831,2018,4,2019-03-29,546.0005793508869
9831,2019,1,2019-06-28,441.0817915169621
9831,2019,2,2019-09-30,523
9831,2019,3,2019-12-30,578.0012722597498
9831,2019,4,2020-03-31,431
9831,2020,1,2020-06-30,535
9831,2020,2,2020-09-30,524
9831,2020,3,2020-12-30,548.000599337699
9831,2020,4,2021-03-31,597
9831,2021,1,2021-06-30,513
9831,2021,2,2021-09-30,470
9831,2021,3,2021-12-30,392.97285016928015
9831,2021,4,2022-03-31,380
9831,2022,1,2022-06-30,488
9831,2022,2,2022-09-30,476
9831,2022,3,2022-12-30,496.9468839942463
9831,2022,4,2023-03-31,456
9832,2005,1,2005-06-30,1239.9875999986734
9832,2005,2,2005-09-30,1483.3184999922867
9832,2005,3,2005-12-30,2076.645899994838
9832,2005,4,2006-03-31,1923.3140999970576
9832,2006,1,2006-06-30,1643.3168999916388
9832,2006,2,2006-09-29,1488.668459389603
9832,2006,3,2006-12-29,1446.6521999976426
9832,2006,4,2007-03-30,1406.6851618628175
9832,2007,1,2007-06-29,1293.3203999965926
9832,2007,2,2007-09-28,990.0150112705397
9832,2007,3,2007-12-28,746.6591999924389
9832,2007,4,2008-03-31,896.6576999971488
9832,2008,1,2008-06-30,983.323499997512
9832,2008,2,2008-09-30,879.9911999999501
9832,2008,3,2008-12-30,698.3401504991397
9832,2008,4,2009-03-31,909.9908999911041
9832,2009,1,2009-06-30,1149.9884999989767
9832,2009,2,2009-09-30,1109.9888999990812
9832,2009,3,2009-12-30,936.6702864562171
9832,2009,4,2010-03-31,993.3233999954323
9832,2010,1,2010-06-30,1074.9892499929067
9832,2010,2,2010-09-30,1064.9893499902885
9832,2010,3,2010-12-30,1081.6688951217793
9832,2010,4,2011-03-31,1046.6561999958221
9832,2011,1,2011-06-30,1128.3220499936222
9832,2011,2,2011-09-30,1159.988399990795
9832,2011,3,2011-12-30,1195.6329329474806
9832,2011,4,2012-03-30,1336.6693518987124
9832,2012,1,2012-06-29,1372.2107669804896
9832,2012,2,2012-09-28,1188.881456431754
9832,2012,3,2012-12-28,1208.3341790219717
9832,2012,4,2013-03-29,1505.0213414952461
9832,2013,1,2013-06-28,1508.734953511587
9832,2013,2,2013-09-30,1504
9832,2013,3,2013-12-30,1655.9933781906163
9832,2013,4,2014-03-31,1590
9832,2014,1,2014-06-30,1700
9832,2014,2,2014-09-30,1705
9832,2014,3,2014-12-30,1713.0126518608017
9832,2014,4,2015-03-31,1897
9832,2015,1,2015-06-30,2048
9832,2015,2,2015-09-30,1983
9832,2015,3,2015-12-30,2212.0196676520504
9832,2015,4,2016-03-31,1900
9832,2016,1,2016-06-30,1450
9832,2016,2,2016-09-30,1445
9832,2016,3,2016-12-30,1754.016368261896
9832,2016,4,2017-03-31,1652
9832,2017,1,2017-06-30,1824
9832,2017,2,2017-09-29,1824.0154521976237
9832,2017,3,2017-12-29,2162.0183943624966
9832,2017,4,2018-03-30,1994.0047125148399
9832,2018,1,2018-06-29,1964.0002856378517
9832,2018,2,2018-09-28,1950.0159054604687
9832,2018,3,2018-12-28,1821.0152285740498
9832,2018,4,2019-03-29,1875.3576935110482
9832,2019,1,2019-06-28,1802.6164954968597
9832,2019,2,2019-09-30,1768
9832,2019,3,2019-12-30,1720.012148586348
9832,2019,4,2020-03-31,1246
9832,2020,1,2020-06-30,1358
9832,2020,2,2020-09-30,1366
9832,2020,3,2020-12-30,1427.014598139554
9832,2020,4,2021-03-31,1500
9832,2021,1,2021-06-30,1478
9832,2021,2,2021-09-30,1487
9832,2021,3,2021-12-30,1403.0156801326991
9832,2021,4,2022-03-31,1345
9832,2022,1,2022-06-30,1398
9832,2022,2,2022-09-30,1402
9832,2022,3,2022-12-30,1444.0176358696733
9832,2022,4,2023-03-31,1445
9842,2005,1,2005-05-31,825
9842,2005,2,2005-08-31,907
9842,2005,3,2005-11-30,1120
9842,2005,4,2006-02-28,1007.5
9842,2006,1,2006-05-31,950
9842,2006,2,2006-08-31,830
9842,2006,3,2006-11-30,795
9842,2006,4,2007-02-28,886
9842,2007,1,2007-05-31,1127.5
9842,2007,2,2007-08-31,1110
9842,2007,3,2007-11-30,770
9842,2007,4,2008-02-29,508.5
9842,2008,1,2008-05-30,559
9842,2008,2,2008-08-29,568.510988068204
9842,2008,3,2008-11-28,544.5
9842,2008,4,2009-02-27,375.0037904810432
9842,2009,1,2009-05-20,415
9842,2009,2,2009-08-20,512.5
9842,2009,3,2009-11-20,512.5
9842,2009,4,2010-02-19,467
9842,2010,1,2010-05-20,561.5
9842,2010,2,2010-08-20,502
9842,2010,3,2010-11-19,457.5019400450394
9842,2010,4,2011-02-18,504
9842,2011,1,2011-05-20,538.5
9842,2011,2,2011-08-19,654.00245084153
9842,2011,3,2011-11-18,676.5023016657732
9842,2011,4,2012-02-20,688
9842,2012,1,2012-05-18,593.0006140444434
9842,2012,2,2012-08-20,612.5
9842,2012,3,2012-11-20,577.5
9842,2012,4,2013-02-20,683
9842,2013,1,2013-05-20,1014.5
9842,2013,2,2013-08-20,736.5
9842,2013,3,2013-11-20,787
9842,2013,4,2014-02-20,848.5
9842,2014,1,2014-05-20,1034
9842,2014,2,2014-08-20,1231.5
9842,2014,3,2014-11-20,1274
9842,2014,4,2015-02-20,1238.5
9842,2015,1,2015-05-20,1472
9842,2015,2,2015-08-20,1396
9842,2015,3,2015-11-20,1377
9842,2015,4,2016-02-19,1028.0100371115325
9842,2016,1,2016-05-20,1172
9842,2016,2,2016-08-19,1091
9842,2016,3,2016-11-18,1283
9842,2016,4,2017-02-20,1423
9842,2017,1,2017-05-19,1503
9842,2017,2,2017-08-18,1509
9842,2017,3,2017-11-20,1774
9842,2017,4,2018-02-20,1798
9842,2018,1,2018-05-18,1757
9842,2018,2,2018-08-20,1429
9842,2018,3,2018-11-20,1484
9842,2018,4,2019-02-20,1444
9842,2019,1,2019-05-20,1398
9842,2019,2,2019-08-20,1249
9842,2019,3,2019-11-20,1281
9842,2019,4,2020-02-20,1181
9842,2020,1,2020-05-20,1087
9842,2020,2,2020-08-19,2183.00247593198
9842,2020,3,2020-11-20,1811
9842,2020,4,2021-02-19,1635
9842,2021,1,2021-05-20,1474
9842,2021,2,2021-08-20,1502
9842,2021,3,2021-11-19,1781.0021078165628
9842,2021,4,2022-02-28,1569
9842,2022,1,2022-05-31,1482
9842,2022,2,2022-08-31,1496
9842,2022,3,2022-11-30,1498
9842,2022,4,2023-02-28,1441
9843,2005,1,2005-05-31,1790
9843,2005,2,2005-08-31,2225
9843,2005,3,2005-11-30,2232.5
9843,2005,4,2006-02-28,2860
9843,2006,1,2006-05-31,2885
9843,2006,2,2006-08-31,2735
9843,2006,3,2006-11-30,2510
9843,2006,4,2007-02-28,2780
9843,2007,1,2007-05-31,2845
9843,2007,2,2007-08-31,3015
9843,2007,3,2007-11-30,2715
9843,2007,4,2008-02-29,2600
9843,2008,1,2008-05-30,2760
9843,2008,2,2008-08-29,3019.4704270960756
9843,2008,3,2008-11-28,3400
9843,2008,4,2009-02-27,2595.032300723787
9843,2009,1,2009-05-20,2635
9843,2009,2,2009-08-20,3295
9843,2009,3,2009-11-20,3630
9843,2009,4,2010-02-19,3475.0625262944
9843,2010,1,2010-05-20,3860
9843,2010,2,2010-08-20,3765
9843,2010,3,2010-11-19,3638.585595780273
9843,2010,4,2011-02-18,3776.4679051734324
9843,2011,1,2011-05-20,3555
9843,2011,2,2011-08-19,3935.0028708778896
9843,2011,3,2011-11-18,3655.0046665504815
9843,2011,4,2012-02-20,3425
9843,2012,1,2012-05-18,3445.686599560451
9843,2012,2,2012-08-20,3710
9843,2012,3,2012-11-20,2985
9843,2012,4,2013-02-20,3445
9843,2013,1,2013-05-20,4140
9843,2013,2,2013-08-20,4250
9843,2013,3,2013-11-20,4525
9843,2013,4,2014-02-20,4670
9843,2014,1,2014-05-20,4915
9843,2014,2,2014-08-20,5860
9843,2014,3,2014-11-20,7030
9843,2014,4,2015-02-20,7600
9843,2015,1,2015-05-20,9610
9843,2015,2,2015-08-20,10300
9843,2015,3,2015-11-20,9900
9843,2015,4,2016-02-19,8258.170071627721
9843,2016,1,2016-05-20,10460
9843,2016,2,2016-08-19,11255.860109958838
9843,2016,3,2016-11-18,11380.74602952313
9843,2016,4,2017-02-20,12250
9843,2017,1,2017-05-19,15971.251908180197
9843,2017,2,2017-08-18,15952.421449535756
9843,2017,3,2017-11-20,17690
9843,2017,4,2018-02-20,17625
9843,2018,1,2018-05-18,18480.32100292728
9843,2018,2,2018-08-20,15800
9843,2018,3,2018-11-20,14285
9843,2018,4,2019-02-20,14050
9843,2019,1,2019-05-20,12780
9843,2019,2,2019-08-20,15130
9843,2019,3,2019-11-20,17090
9843,2019,4,2020-02-20,16560
9843,2020,1,2020-05-20,17535
9843,2020,2,2020-08-19,22975.68418478908
9843,2020,3,2020-11-20,21085
9843,2020,4,2021-02-19,20969.881047042356
9843,2021,1,2021-05-20,19335
9843,2021,2,2021-08-20,21380
9843,2021,3,2021-11-19,20630.014615435644
9843,2021,4,2022-02-18,16350.011583254585
9843,2022,1,2022-05-20,12335
9843,2022,2,2022-08-19,14245
9843,2022,3,2022-11-18,15665.011089106038
9843,2022,4,2023-03-31,15930
9856,2005,1,2005-06-30,330
9856,2005,2,2005-09-30,365
9856,2005,3,2005-12-30,461.25
9856,2005,4,2006-03-31,555
9856,2006,1,2006-06-30,525
9856,2006,2,2006-09-29,390.0068944385032
9856,2006,3,2006-12-29,408
9856,2006,4,2007-03-30,407.0986680070286
9856,2007,1,2007-06-29,377.5
9856,2007,2,2007-09-28,327.4290617134749
9856,2007,3,2007-12-28,263
9856,2007,4,2008-03-31,235
9856,2008,1,2008-06-30,211.5
9856,2008,2,2008-09-30,155
9856,2008,3,2008-12-30,109.085131378512
9856,2008,4,2009-03-31,109.5
9856,2009,1,2009-06-30,185
9856,2009,2,2009-09-30,177.5
9856,2009,3,2009-12-30,153.40778556679436
9856,2009,4,2010-03-31,188
9856,2010,1,2010-06-30,151.5
9856,2010,2,2010-09-30,150
9856,2010,3,2010-12-30,178.2878493174379
9856,2010,4,2011-03-31,178.5
9856,2011,1,2011-06-30,187
9856,2011,2,2011-09-30,178.5
9856,2011,3,2011-12-30,190.00072117807096
9856,2011,4,2012-03-30,290.3470860139326
9856,2012,1,2012-06-29,243.50060055436887
9856,2012,2,2012-09-28,223.5
9856,2012,3,2012-12-28,267.50034723549595
9856,2012,4,2013-03-29,367.50333933244895
9856,2013,1,2013-06-28,397.5004643916732
9856,2013,2,2013-09-30,515
9856,2013,3,2013-12-30,715.50278636089
9856,2013,4,2014-03-31,597
9856,2014,1,2014-06-30,643
9856,2014,2,2014-09-30,605
9856,2014,3,2014-12-30,614.0014330324748
9856,2014,4,2015-03-31,697
9856,2015,1,2015-06-30,757
9856,2015,2,2015-09-30,811
9856,2015,3,2015-12-30,822
9856,2015,4,2016-03-31,750
9856,2016,1,2016-06-30,704
9856,2016,2,2016-09-30,788
9856,2016,3,2016-12-30,819
9856,2016,4,2017-03-31,911
9856,2017,1,2017-06-30,969
9856,2017,2,2017-09-29,939.7373377602316
9856,2017,3,2017-12-29,1207.0030956094827
9856,2017,4,2018-03-30,1037
9856,2018,1,2018-06-29,955.0850595741484
9856,2018,2,2018-09-28,965.3848119247237
9856,2018,3,2018-12-28,804.000051362996
9856,2018,4,2019-03-29,847
9856,2019,1,2019-06-28,862
9856,2019,2,2019-09-30,849
9856,2019,3,2019-12-30,955
9856,2019,4,2020-03-31,850
9856,2020,1,2020-06-30,834
9856,2020,2,2020-09-30,903
9856,2020,3,2020-12-30,803
9856,2020,4,2021-03-31,972
9856,2021,1,2021-06-30,976
9856,2021,2,2021-09-30,1122
9856,2021,3,2021-12-30,1098
9856,2021,4,2022-03-31,1079
9856,2022,1,2022-06-30,1050
9856,2022,2,2022-09-30,1094
9856,2022,3,2022-12-30,1392.0001732340672
9856,2022,4,2023-03-31,1482
9861,2005,1,2005-05-31,1700
9861,2005,2,2005-08-31,1680
9861,2005,3,2005-11-30,2200
9861,2005,4,2006-02-28,1860
9861,2006,1,2006-05-31,2190
9861,2006,2,2006-08-31,2080
9861,2006,3,2006-11-30,1900
9861,2006,4,2007-02-28,1980
9861,2007,1,2007-05-31,2310
9861,2007,2,2007-08-31,1870
9861,2007,3,2007-11-30,1870
9861,2007,4,2008-02-29,1750
9861,2008,1,2008-05-30,1430
9861,2008,2,2008-08-29,1162.0018404742784
9861,2008,3,2008-11-28,977
9861,2008,4,2009-02-27,1097
9861,2009,1,2009-05-29,1050
9861,2009,2,2009-08-31,1140
9861,2009,3,2009-11-30,1015
9861,2009,4,2010-02-26,990
9861,2010,1,2010-05-31,905
9861,2010,2,2010-08-31,986
9861,2010,3,2010-11-30,989
9861,2010,4,2011-02-28,1077
9861,2011,1,2011-05-31,1000
9861,2011,2,2011-08-31,989
9861,2011,3,2011-11-30,1010
9861,2011,4,2012-02-29,1059
9861,2012,1,2012-05-31,1005
9861,2012,2,2012-08-31,1016
9861,2012,3,2012-11-30,1052
9861,2012,4,2013-02-28,1058
9861,2013,1,2013-05-31,1083
9861,2013,2,2013-08-30,1130
9861,2013,3,2013-11-29,1184
9861,2013,4,2014-02-28,1365
9861,2014,1,2014-05-30,1307
9861,2014,2,2014-08-29,1041.8531568668623
9861,2014,3,2014-11-28,1298
9861,2014,4,2015-02-27,1296
9861,2015,1,2015-05-29,1425
9861,2015,2,2015-08-31,1443
9861,2015,3,2015-11-30,1528
9861,2015,4,2016-02-29,1407
9861,2016,1,2016-05-31,1442
9861,2016,2,2016-08-31,1405
9861,2016,3,2016-11-30,1557
9861,2016,4,2017-02-28,1646
9861,2017,1,2017-05-31,1792
9861,2017,2,2017-08-31,1873
9861,2017,3,2017-11-30,1863
9861,2017,4,2018-02-28,1929
9861,2018,1,2018-05-31,2132
9861,2018,2,2018-08-31,1872
9861,2018,3,2018-11-30,1949
9861,2018,4,2019-02-28,1808
9861,2019,1,2019-05-31,1794
9861,2019,2,2019-08-30,2247.658789155235
9861,2019,3,2019-11-29,2757.0239380873572
9861,2019,4,2020-02-28,2145.022209957691
9861,2020,1,2020-05-29,2471.00741942239
9861,2020,2,2020-08-31,2098
9861,2020,3,2020-11-30,1906
9861,2020,4,2021-02-26,2114.889411937754
9861,2021,1,2021-05-31,2007
9861,2021,2,2021-08-31,2045
9861,2021,3,2021-11-30,2225
9861,2021,4,2022-02-28,2386
9861,2022,1,2022-05-31,2386
9861,2022,2,2022-08-31,2459
9861,2022,3,2022-11-30,2321
9861,2022,4,2023-02-28,2342
9869,2005,1,2005-12-30,2290
9869,2005,2,2006-03-31,1990
9869,2005,3,2006-06-30,1669
9869,2005,4,2006-09-29,1591.0327316865769
9869,2006,1,2006-12-29,1471
