ticker,fiscal_year,fiscal_quarter,end_date,stock_price
7906,2019,3,2019-12-30,687.9985300932547
7906,2019,4,2020-03-31,492
7906,2020,1,2020-06-30,585
7906,2020,2,2020-09-30,629
7906,2020,3,2020-12-30,598.9989875695301
7906,2020,4,2021-03-31,630
7906,2021,1,2021-06-30,715
7906,2021,2,2021-09-30,779
7906,2021,3,2021-12-30,882.5260189128849
7906,2021,4,2022-03-31,1029
7906,2022,1,2022-06-30,1143
7906,2022,2,2022-09-30,1345
7906,2022,3,2022-12-30,1192.674590471258
7906,2022,4,2023-03-31,1434
7911,2005,1,2005-06-30,2350
7911,2005,2,2005-09-30,2394.0000036237916
7911,2005,3,2005-12-30,2756.00000417175
7911,2005,4,2006-03-31,3264
7911,2006,1,2006-06-30,2588
7911,2006,2,2006-09-29,2631.4981884894387
7911,2006,3,2006-12-29,2628
7911,2006,4,2007-03-30,2461.3180462885452
7911,2007,1,2007-06-29,2650
7911,2007,2,2007-09-28,2367.004286307036
7911,2007,3,2007-12-28,2198.000003345607
7911,2007,4,2008-03-31,2312
7911,2008,1,2008-06-30,2338
7911,2008,2,2008-09-30,1636
7911,2008,3,2008-12-30,1395.05126177433
7911,2008,4,2009-03-31,1338
7911,2009,1,2009-06-30,1950
7911,2009,2,2009-09-30,1700
7911,2009,3,2009-12-30,1502.0639230897477
7911,2009,4,2010-03-31,1688.0000026217613
7911,2010,1,2010-06-30,1418
7911,2010,2,2010-09-30,1306.0000020294538
7911,2010,3,2010-12-30,1484.5605902844013
7911,2010,4,2011-03-31,1312
7911,2011,1,2011-06-30,1244
7911,2011,2,2011-09-30,1138
7911,2011,3,2011-12-30,1132.0176947952727
7911,2011,4,2012-03-30,1292.0307165562015
7911,2012,1,2012-06-29,1060.985621990528
7911,2012,2,2012-09-28,906.0401894792395
7911,2012,3,2012-12-28,1064.0850766349927
7911,2012,4,2013-03-29,1352.0380061205124
7911,2013,1,2013-06-28,1378.0450930690292
7911,2013,2,2013-09-30,1582.0000024640067
7911,2013,3,2013-12-30,1682.106654541573
7911,2013,4,2014-03-31,1478.0000023022399
7911,2014,1,2014-06-30,1568.0000024424833
7911,2014,2,2014-09-30,1576.0000024609449
7911,2014,3,2014-12-30,1574.062443442478
7911,2014,4,2015-03-31,1852.0000028921588
7911,2015,1,2015-06-30,2048.000003198346
7911,2015,2,2015-09-30,1922
7911,2015,3,2015-12-30,2238.0952971051343
7911,2015,4,2016-03-31,1888.000002948761
7911,2016,1,2016-06-30,1756
7911,2016,2,2016-09-30,1816.0000028364705
7911,2016,3,2016-12-30,2219.6120796306573
7911,2016,4,2017-03-31,2270
7911,2017,1,2017-06-30,2464.0000038276003
7911,2017,2,2017-09-29,2232.0706674338226
7911,2017,3,2017-12-29,2038.0516727525617
7911,2017,4,2018-03-30,1746.0210186965312
7911,2018,1,2018-06-29,1736.0273848023219
7911,2018,2,2018-09-28,1825.0266400445503
7911,2018,3,2018-12-28,1617.0275181489546
7911,2018,4,2019-03-29,1671.0089460332651
7911,2019,1,2019-06-28,1635.0079709777938
7911,2019,2,2019-09-30,1912
7911,2019,3,2019-12-30,2209.6581691316223
7911,2019,4,2020-03-31,1656
7911,2020,1,2020-06-30,1797
7911,2020,2,2020-09-30,1478
7911,2020,3,2020-12-30,1457.4511677396479
7911,2020,4,2021-03-31,1870
7911,2021,1,2021-06-30,1785
7911,2021,2,2021-09-30,1903
7911,2021,3,2021-12-30,2156.017439504608
7911,2021,4,2022-03-31,2166
7911,2022,1,2022-06-30,2267
7911,2022,2,2022-09-30,2154
7911,2022,3,2022-12-30,1962.4825688253788
7911,2022,4,2023-03-31,2665
7912,2005,1,2005-06-30,3574
7912,2005,2,2005-09-30,3660.0000051186435
7912,2005,3,2005-12-30,4200.000005873853
7912,2005,4,2006-03-31,4260.000006042792
7912,2006,1,2006-06-30,3540.0000050214753
7912,2006,2,2006-09-29,3646.179259472502
7912,2006,3,2006-12-29,3676.000005214647
7912,2006,4,2007-03-30,3765.211038708034
7912,2007,1,2007-06-29,3678.0000052979854
7912,2007,2,2007-09-28,3403.6357120361486
7912,2007,3,2007-12-28,3286
7912,2007,4,2008-03-31,3172.000004796131
7912,2008,1,2008-06-30,3130
7912,2008,2,2008-09-30,2838
7912,2008,3,2008-12-30,1957.9935945741083
7912,2008,4,2009-03-31,1798
7912,2009,1,2009-06-30,2648
7912,2009,2,2009-09-30,2472.000003836524
7912,2009,3,2009-12-30,2362.1850093301573
7912,2009,4,2010-03-31,2526
7912,2010,1,2010-06-30,2066.0000032069374
7912,2010,2,2010-09-30,2038.0000031636835
7912,2010,3,2010-12-30,2212.114732367581
7912,2010,4,2011-03-31,2026
7912,2011,1,2011-06-30,1806
7912,2011,2,2011-09-30,1616
7912,2011,3,2011-12-30,1480.036696678514
7912,2011,4,2012-03-30,1692.045085818074
7912,2012,1,2012-06-29,1242.0020286622275
7912,2012,2,2012-09-28,1088.0722366630116
7912,2012,3,2012-12-28,1346.0303098634934
7912,2012,4,2013-03-29,1772.0392157172091
7912,2013,1,2013-06-28,1814.0253572990828
7912,2013,2,2013-09-30,2076.0000032238545
7912,2013,3,2013-12-30,2232.144036534255
7912,2013,4,2014-03-31,1978.0000030719348
7912,2014,1,2014-06-30,2116.0000032862717
7912,2014,2,2014-09-30,2199
7912,2014,3,2014-12-30,2180.068496532744
7912,2014,4,2015-03-31,2336.0000036282695
7912,2015,1,2015-06-30,2529.000003976563
7912,2015,2,2015-09-30,2308.0000036717547
7912,2015,3,2015-12-30,2410.0688955564992
7912,2015,4,2016-03-31,2000
7912,2016,1,2016-06-30,2270.000003662139
7912,2016,2,2016-09-30,1972.0000032048129
7912,2016,3,2016-12-30,2310.0421106923473
7912,2016,4,2017-03-31,2400.000003901211
7912,2017,1,2017-06-30,2496
7912,2017,2,2017-09-29,2707.969888101281
7912,2017,3,2017-12-29,2513.0314078860033
7912,2017,4,2018-03-30,2198.0040014823267
7912,2018,1,2018-06-29,2479.0040444848096
7912,2018,2,2018-09-28,2639.734086374692
7912,2018,3,2018-12-28,2297.009307609587
7912,2018,4,2019-03-29,2647.0112959396565
7912,2019,1,2019-06-28,2296.0034384564515
7912,2019,2,2019-09-30,2791
7912,2019,3,2019-12-30,3068.7895563246175
7912,2019,4,2020-03-31,2301
7912,2020,1,2020-06-30,2469
7912,2020,2,2020-09-30,2126
7912,2020,3,2020-12-30,1855.0086252040094
7912,2020,4,2021-03-31,2319
7912,2021,1,2021-06-30,2349
7912,2021,2,2021-09-30,2709
7912,2021,3,2021-12-30,2908.131706881729
7912,2021,4,2022-03-31,2878
7912,2022,1,2022-06-30,2926
7912,2022,2,2022-09-30,2900
7912,2022,3,2022-12-30,2659.6177194616207
7912,2022,4,2023-03-31,3705
7913,2008,1,2008-06-30,550.0000064041976
7913,2008,2,2008-09-30,552.0000064298608
7913,2008,3,2008-12-30,446.1304725645319
7913,2008,4,2009-03-31,538
7913,2009,1,2009-06-30,484
7913,2009,2,2009-09-30,460
7913,2009,3,2009-12-30,318.006644076694
7913,2009,4,2010-03-31,358
7913,2010,1,2010-06-30,318.00000370800547
7913,2010,2,2010-09-30,280
7913,2010,3,2010-12-30,264.0166489547315
7913,2010,4,2011-03-31,254
7913,2011,1,2011-06-30,290
7913,2011,2,2011-09-30,318.0000037123285
7913,2011,3,2011-12-30,260.0039489034817
7913,2011,4,2012-03-30,308.00736405336
7913,2012,1,2012-06-29,286.0043639975722
7913,2012,2,2012-09-28,256.0157484477634
7913,2012,3,2012-12-28,268.00464976205126
7913,2012,4,2013-03-29,466.01436416401685
7913,2013,1,2013-06-28,488.01389743005575
7913,2013,2,2013-09-30,534.0000062355253
7913,2013,3,2013-12-30,708.077051591951
7913,2013,4,2014-03-31,894
7913,2014,1,2014-06-30,974
7913,2014,2,2014-09-30,996
7913,2014,3,2014-12-30,658.0173706721406
7913,2014,4,2015-03-31,676
7913,2015,1,2015-06-30,824
7913,2015,2,2015-09-30,964.0000112620146
7913,2015,3,2015-12-30,1066.062807398673
7913,2015,4,2016-03-31,1096.0000128051822
7913,2016,1,2016-06-30,996
7913,2016,2,2016-09-30,918
7913,2016,3,2016-12-30,978.0060339096129
7913,2016,4,2017-03-31,1022
7913,2017,1,2017-06-30,1018.0000118961317
7913,2017,2,2017-09-29,1075.058605946062
7913,2017,3,2017-12-29,1020.0308264470749
7913,2017,4,2018-03-30,957.0089474806028
7913,2018,1,2018-06-29,990.0080759384576
7913,2018,2,2018-09-28,799.0101971156254
7913,2018,3,2018-12-28,680.0059604892491
7913,2018,4,2019-03-29,1024.0056009270738
7915,2005,1,2005-06-30,1909
7915,2005,2,2005-09-30,2310
7915,2005,3,2005-12-30,3420
7915,2005,4,2006-03-31,4430
7915,2006,1,2006-06-30,4270
7915,2006,2,2006-09-29,5360.620423774751
7915,2006,3,2006-12-29,3670
7915,2006,4,2007-03-30,3120.167017367374
7915,2007,1,2007-06-29,3350
7915,2007,2,2007-09-28,3340.1417284404088
7915,2007,3,2007-12-28,4410
7915,2007,4,2008-03-31,4890
7915,2008,1,2008-06-30,6110
7915,2008,2,2008-09-30,5000
7915,2008,3,2008-12-30,3530.0682510913402
7915,2008,4,2009-03-31,3130
7915,2009,1,2009-06-30,4640
7915,2009,2,2009-09-30,4590
7915,2009,3,2009-12-30,4560.022463998175
7915,2009,4,2010-03-31,3650
7915,2010,1,2010-06-30,2401
7915,2010,2,2010-09-30,1897
7915,2010,3,2010-12-30,2155.0135074524287
7915,2010,4,2011-03-31,1795
7915,2011,1,2011-06-30,1471
7915,2011,2,2011-09-30,902
7915,2011,3,2011-12-30,954.0006891149822
7915,2011,4,2012-03-30,1083.0038610289619
7915,2012,1,2012-06-29,889.0019472142435
7915,2012,2,2012-09-28,728.0067685000413
7915,2012,3,2012-12-28,1016.0017045709939
7915,2012,4,2013-03-29,1663.006820176087
7915,2013,1,2013-06-28,1746.0074453968577
7915,2013,2,2013-09-30,1645
7915,2013,3,2013-12-30,1672.0228704739648
7915,2013,4,2014-03-31,1359
7915,2014,1,2014-06-30,1539
7915,2014,2,2014-09-30,1616
7915,2014,3,2014-12-30,2026.0173266718782
7915,2014,4,2015-03-31,2195
7915,2015,1,2015-06-30,2069
7915,2015,2,2015-09-30,2277
7915,2015,3,2015-12-30,2355.019976009773
7915,2015,4,2016-03-31,1648
7915,2016,1,2016-06-30,1873
7915,2016,2,2016-09-30,2488
7915,2016,3,2016-12-30,2761.289810209059
7915,2016,4,2017-03-31,2638
7915,2017,1,2017-06-30,3115
7915,2017,2,2017-09-29,2915.782203572179
7915,2017,4,2017-12-29,3165.6586647604327
7915,2018,1,2018-03-30,2867.1243560448197
7915,2018,2,2018-06-29,2283.6846628330586
7915,2018,3,2018-09-28,2217.006197458637
7915,2018,4,2018-12-28,1325.853479839536
7915,2019,1,2019-03-29,1168.9983839547003
7915,2019,2,2019-06-28,1105.004162092152
7915,2019,3,2019-09-30,1071
7915,2019,4,2019-12-30,1121.0014822997648
7915,2020,1,2020-03-31,718
7915,2020,2,2020-06-30,1011
7915,2020,3,2020-09-30,1307
7915,2020,4,2020-12-30,1497.4596325111027
7915,2021,1,2021-03-31,1370
7915,2021,2,2021-06-30,1671
7915,2021,3,2021-09-30,1791
7915,2021,4,2021-12-30,1669.4723908904407
7915,2022,1,2022-03-31,1453
7915,2022,2,2022-06-30,1471
7915,2022,3,2022-09-30,1709
7915,2022,4,2022-12-30,1846.4310886939434
7917,2005,1,2005-06-30,1210
7917,2005,2,2005-09-30,1320
7917,2005,3,2005-12-30,2670
7917,2005,4,2006-03-31,2080
7917,2006,1,2006-06-30,1967
7917,2006,2,2006-09-29,1542
7917,2006,3,2006-12-29,1520
7917,2006,4,2007-03-30,1332.0029259547202
7917,2007,1,2007-06-29,1149
7917,2007,2,2007-09-28,930
7917,2007,3,2007-12-28,978
7917,2007,4,2008-03-31,858
7917,2008,1,2008-06-30,1468
7917,2008,2,2008-09-30,938
7917,2008,3,2008-12-30,682
7917,2008,4,2009-03-31,516
7917,2009,1,2009-06-30,1123
7917,2009,2,2009-09-30,1285
7917,2009,3,2009-12-30,1199.0023565667057
7917,2009,4,2010-03-31,1371
7917,2010,1,2010-06-30,1149
7917,2010,2,2010-09-30,1147
7917,2010,3,2010-12-30,1226.0041105653518
7917,2010,4,2011-03-31,1229
7917,2011,1,2011-06-30,1147
7917,2011,2,2011-09-30,1370
7917,2011,3,2011-12-30,1067.0037223778284
7917,2011,4,2012-03-30,1364.499477525445
7917,2012,1,2012-06-29,1489.572261483524
7917,2012,2,2012-09-28,1735
7917,2012,3,2012-12-28,2325
7917,2012,4,2013-03-29,2060.8625698645874
7917,2013,1,2013-06-28,2935
7917,2013,2,2013-09-30,3205
7917,2013,3,2013-12-30,2617.006418670865
7917,2013,4,2014-03-31,2682
7917,2014,1,2014-06-30,3290
7917,2014,2,2014-09-30,3290
7917,2014,3,2014-12-30,3390.0049533957063
7917,2014,4,2015-03-31,3560
7917,2015,1,2015-06-30,3700
7917,2015,2,2015-09-30,2930
7917,2015,3,2015-12-30,3160
7917,2015,4,2016-03-31,2646
7917,2016,1,2016-06-30,1927
7917,2016,2,2016-09-30,2376
7917,2016,3,2016-12-30,2911.0038237376475
7917,2016,4,2017-03-31,3095
7917,2017,1,2017-06-30,3525
7917,2017,2,2017-09-29,3800.020565064285
7917,2017,3,2017-12-29,4005
7917,2017,4,2018-03-30,3765
7917,2018,1,2018-06-29,3650
7917,2018,2,2018-09-28,3875
7917,2018,3,2018-12-28,2951
7917,2018,4,2019-03-29,3040
7917,2019,1,2019-06-28,2893.008968318879
7917,2019,2,2019-09-30,3195
7917,2019,3,2019-12-30,3480
7917,2019,4,2020-03-31,2925
7917,2020,1,2020-06-30,3755
7917,2020,2,2020-09-30,4340
7917,2020,3,2020-12-30,4770.011528925639
7917,2020,4,2021-03-31,4500
7917,2021,1,2021-06-30,4060
7917,2021,2,2021-09-30,4865
7917,2021,3,2021-12-30,4110
7917,2021,4,2022-03-31,3740
7917,2022,1,2022-06-30,3475
7917,2022,2,2022-09-30,3215
7917,2022,3,2022-12-30,3062.3375822296553
7917,2022,4,2023-03-31,3185
7931,2006,2,2006-09-29,1235
7931,2006,3,2006-12-29,1375
7931,2006,4,2007-03-30,1618.6679880082588
7931,2007,1,2007-06-29,1520
7931,2007,2,2007-09-28,1400.0710279921216
7931,2007,3,2007-12-28,1260
7931,2007,4,2008-03-31,1145
7931,2008,1,2008-06-30,1149
7931,2008,2,2008-09-30,931
7931,2008,3,2008-12-30,645
7931,2008,4,2009-03-31,619
7931,2009,1,2009-06-19,740.0095952437446
7931,2009,2,2009-09-18,870.0071194033727
7931,2009,3,2009-12-18,710.0037050028648
7931,2009,4,2010-03-19,846.5114525788645
7931,2010,1,2010-06-18,880.006536129348
7931,2010,2,2010-09-17,755.004095534828
7931,2010,3,2010-12-20,850
7931,2010,4,2011-03-18,920.0158934123208
7931,2011,1,2011-06-20,907
7931,2011,2,2011-09-20,875
7931,2011,3,2011-12-20,853
7931,2011,4,2012-03-19,910.0030505930805
7931,2012,1,2012-06-20,895
7931,2012,2,2012-09-20,881
7931,2012,3,2012-12-20,920
7931,2012,4,2013-03-19,1158.0162561152147
7931,2013,1,2013-06-20,1310
7931,2013,2,2013-09-20,1399
7931,2013,3,2013-12-20,1474
7931,2013,4,2014-03-20,1495
7931,2014,1,2014-06-20,1500
7931,2014,2,2014-09-19,1849.9879834830408
7931,2014,3,2014-12-19,1731.0157411308185
7931,2014,4,2015-03-20,1702
7931,2015,1,2015-06-19,1893.9484881477786
7931,2015,2,2015-09-18,1699.9861254920527
7931,2015,3,2015-12-18,1791.9698211863838
7931,2015,4,2016-03-18,1580.0076414673276
7931,2016,1,2016-06-20,1440
7931,2016,2,2016-09-20,1395
7931,2016,3,2016-12-20,1666
7931,2016,4,2017-03-17,1594.0032350655229
7931,2017,1,2017-06-20,1650
7931,2017,2,2017-09-20,1694
7931,2017,3,2017-12-20,2269
7931,2017,4,2018-03-20,2125
7931,2018,1,2018-06-20,2281
7931,2018,2,2018-09-20,2200
7931,2018,3,2018-12-20,2451
7931,2018,4,2019-03-20,2564
7931,2019,1,2019-06-20,2038
7931,2019,2,2019-09-20,1933
7931,2019,3,2019-12-20,2210
7931,2019,4,2020-03-19,1655.9546665992575
7931,2020,1,2020-06-19,1909.743607035611
7931,2020,2,2020-09-18,2107.5166646763755
7931,2020,3,2020-12-18,1806.6470866662987
7931,2020,4,2021-03-19,1762.8050266421487
7931,2021,1,2021-06-18,1722.6550738442443
7931,2021,2,2021-09-17,1689.6569306563451
7931,2021,3,2021-12-20,1583
7931,2021,4,2022-03-18,1536.0184948438712
7931,2022,1,2022-06-20,1481
7931,2022,2,2022-09-20,1485
7931,2022,3,2022-12-20,1433
7931,2022,4,2023-03-20,1509
7936,2005,1,2005-06-30,507
7936,2005,2,2005-09-30,958
7936,2005,3,2005-12-30,1252
7936,2005,4,2006-03-31,1289
7936,2006,1,2006-06-30,1166
7936,2006,2,2006-09-29,1539.6454562697434
7936,2006,3,2006-12-29,1494
7936,2006,4,2007-03-30,1319.394266977032
7936,2007,1,2007-06-29,1523
7936,2007,2,2007-09-28,1778.589101341624
7936,2007,3,2007-12-28,1610
7936,2007,4,2008-03-31,1146
7936,2008,1,2008-06-30,1158
7936,2008,2,2008-09-30,813
7936,2008,3,2008-12-30,753.8822852474494
7936,2008,4,2009-03-31,678
7936,2009,1,2009-06-30,880
7936,2009,2,2009-09-30,835
7936,2009,3,2009-12-30,831.01708960292
7936,2009,4,2010-03-31,914
7936,2010,1,2010-06-30,820
7936,2010,2,2010-09-30,851
7936,2010,3,2010-12-30,1044.0578239836664
7936,2010,4,2011-03-31,1112
7936,2011,1,2011-06-30,1197
7936,2011,2,2011-09-30,1061
7936,2011,3,2011-12-30,868.0002334912833
7936,2011,4,2012-03-30,936.0012046114999
7936,2012,1,2012-06-29,1007.0003133739899
7936,2012,2,2012-09-28,1053.002915884667
7936,2012,3,2012-12-28,1310.0027845814939
7936,2012,4,2013-03-29,1576.0076892442316
7936,2013,1,2013-06-28,1571.0127941879853
7936,2013,2,2013-09-30,1692
7936,2013,3,2013-12-30,1795.0104621931318
7936,2013,4,2014-03-31,2029
7936,2014,1,2014-06-30,2363
7936,2014,2,2014-09-30,2471
7936,2014,4,2014-12-30,2895.0140005228895
7936,2015,1,2015-03-31,3270
7936,2015,2,2015-06-30,3165
7936,2015,3,2015-09-30,2838
7936,2015,4,2015-12-30,2524.0080578900097
7936,2016,1,2016-03-31,2005
7936,2016,2,2016-06-30,1716
7936,2016,3,2016-09-30,2023
7936,2016,4,2016-12-30,2334.9748569612148
7936,2017,1,2017-03-31,1788
7936,2017,2,2017-06-30,2082
7936,2017,3,2017-09-29,1675.9905173911598
7936,2017,4,2017-12-29,1795.98119091346
7936,2018,1,2018-03-30,1980.720175240308
7936,2018,2,2018-06-29,1872.9629283267204
7936,2018,3,2018-09-28,1694.005036065428
7936,2018,4,2018-12-28,1405.0032834546714
7936,2019,1,2019-03-29,1485.0032894236374
7936,2019,2,2019-06-28,1165.8583712884015
7936,2019,3,2019-09-30,1845
7936,2019,4,2019-12-30,1847.4371934544404
7936,2020,1,2020-03-31,999
7936,2020,2,2020-06-30,1226
7936,2020,3,2020-09-30,1464
7936,2020,4,2020-12-30,1979.8840186657442
7936,2021,1,2021-03-31,1765
7936,2021,2,2021-06-30,2812
7936,2021,3,2021-09-30,2562
7936,2021,4,2021-12-30,2550.009584736484
7936,2022,1,2022-03-31,2374
7936,2022,2,2022-06-30,2453
7936,2022,3,2022-09-30,2300
7936,2022,4,2022-12-30,2913.987877551471
7937,2005,1,2005-06-30,2915
7937,2005,2,2005-09-30,3490
7937,2005,3,2005-12-30,4500
7937,2005,4,2006-03-31,4930
7937,2006,1,2006-06-30,4490
7937,2006,2,2006-09-29,3750.0410919582737
7937,2006,3,2006-12-29,3370
7937,2006,4,2007-03-30,3120.021756475802
7937,2007,1,2007-06-29,3010
7937,2007,2,2007-09-28,2790.057950234415
7937,2007,3,2007-12-28,2085
7937,2007,4,2008-03-31,2170
7937,2008,1,2008-06-30,2120
7937,2008,2,2008-09-30,2020
7937,2008,3,2008-12-30,1909.0176868225865
7937,2008,4,2009-03-31,1710
7937,2009,1,2009-06-30,1791
7937,2009,2,2009-09-30,2090
7937,2009,3,2009-12-30,1870.003167095837
7937,2009,4,2010-03-31,2079
7937,2010,1,2010-06-30,1896
7937,2010,2,2010-09-30,2077
7937,2010,3,2010-12-30,2166.019421234461
7937,2010,4,2011-03-31,2105
7937,2011,1,2011-06-30,1930
7937,2011,2,2011-09-30,1885
7937,2011,3,2011-12-30,1820
7937,2011,4,2012-03-30,2196.0021878116772
7937,2012,1,2012-06-29,1932.003849599802
7937,2012,2,2012-09-28,1902.003789830959
7937,2012,3,2012-12-28,2213.002204759271
7937,2012,4,2013-03-29,2542.0050650783865
7937,2013,1,2013-06-28,2279
7937,2013,2,2013-09-30,2572
7937,2013,3,2013-12-30,2444.0146095836835
7937,2013,4,2014-03-31,2480
7937,2014,1,2014-06-30,2492
7937,2014,2,2014-09-30,2672
7937,2014,3,2014-12-30,2563.010214057839
7937,2014,4,2015-03-31,2951
7937,2015,1,2015-06-30,2879
7937,2015,2,2015-09-30,2457
7937,2015,3,2015-12-30,2500.005408207734
7937,2015,4,2016-03-31,2383
7937,2016,1,2016-06-30,2002
7937,2016,2,2016-09-30,1675
7937,2016,3,2016-12-30,2053.972650942981
7937,2016,4,2017-03-31,2080
7937,2017,1,2017-06-30,2144
7937,2017,2,2017-09-29,1943.006630903697
7937,2017,3,2017-12-29,2198.007876231333
7937,2017,4,2018-03-30,2047.0093145103929
7937,2018,1,2018-06-29,1837
7937,2018,2,2018-09-28,2204.163047345939
7937,2018,3,2018-12-28,1858.938104627727
7937,2018,4,2019-03-29,1906.4842873687132
7937,2019,1,2019-06-28,1908.8949992667547
7937,2019,2,2019-09-30,2082
7937,2019,3,2019-12-30,2145.016346406393
7937,2019,4,2020-03-31,1729
7937,2020,1,2020-06-30,1876
7937,2020,2,2020-09-30,2508
7937,2020,3,2020-12-30,2150.5370027469203
7937,2020,4,2021-03-31,2175
7937,2021,1,2021-06-30,2282
7937,2021,2,2021-09-30,2160
7937,2021,3,2021-12-30,1961.793727141709
7937,2021,4,2022-03-31,1882
7937,2022,1,2022-06-30,1985
7937,2022,2,2022-09-30,2016
7937,2022,3,2022-12-30,1898.0072873377835
7937,2022,4,2023-03-31,2320
7942,2005,1,2005-06-30,1228
7942,2005,2,2005-09-30,1035
7942,2005,3,2005-12-30,1115
7942,2005,4,2006-03-31,1196
7942,2006,1,2006-06-30,1211
7942,2006,2,2006-09-29,1002.2683887235236
7942,2006,3,2006-12-29,1150
7942,2006,4,2007-03-30,1438.3002742798133
7942,2007,1,2007-06-29,1645
7942,2007,2,2007-09-28,1364.3554647852773
7942,2007,3,2007-12-28,1290
7942,2007,4,2008-03-31,875
7942,2008,1,2008-06-30,897
7942,2008,2,2008-09-30,661
7942,2008,3,2008-12-30,638.1083981392723
7942,2008,4,2009-03-31,539
7942,2009,1,2009-06-30,735
7942,2009,2,2009-09-30,804
7942,2009,3,2009-12-30,980.0110776247535
7942,2009,4,2010-03-31,1120
7942,2010,1,2010-06-30,844
7942,2010,2,2010-09-30,947
7942,2010,3,2010-12-30,1197.002087539698
7942,2010,4,2011-03-31,1535
7942,2011,1,2011-06-30,1345
7942,2011,2,2011-09-30,1344
7942,2011,3,2011-12-30,1217
7942,2011,4,2012-03-30,1235.004017775946
7942,2012,1,2012-06-29,1151.0020073654603
7942,2012,2,2012-09-28,1146.0138753791023
7942,2012,3,2012-12-28,1190.0016762928853
7942,2012,4,2013-03-29,1395.0090767926238
7942,2013,1,2013-06-28,1478.0190852233725
7942,2013,2,2013-09-30,1604
7942,2013,3,2013-12-30,1602.029498987322
7942,2013,4,2014-03-31,1593
7942,2014,1,2014-06-30,1819
7942,2014,2,2014-09-30,1905
7942,2014,3,2014-12-30,2150.021274067956
7942,2014,4,2015-03-31,2235
7942,2015,1,2015-06-30,1973
7942,2015,2,2015-09-30,1865
7942,2015,3,2015-12-30,2520.0240068421917
7942,2015,4,2016-03-31,2242
7942,2016,1,2016-06-30,2031
7942,2016,2,2016-09-30,2290
7942,2016,3,2016-12-30,2719.0383074724296
7942,2016,4,2017-03-31,2593
7942,2017,1,2017-06-30,3390
7942,2017,2,2017-09-29,3450.027312605653
7942,2017,3,2017-12-29,3860.0385869050547
7942,2017,4,2018-03-30,3335.0158862952267
7942,2018,1,2018-06-29,3345.0114455383887
7942,2018,2,2018-09-28,2902.0179125676773
7942,2018,3,2018-12-28,2146.0232530303733
7942,2018,4,2019-03-29,2443.006884165393
7942,2019,1,2019-06-28,2053.006680525708
7942,2019,2,2019-09-30,1779
7942,2019,3,2019-12-30,1960
7942,2019,4,2020-03-31,1398
7942,2020,1,2020-06-30,1458
7942,2020,2,2020-09-30,1607
7942,2020,3,2020-12-30,1731.0143433219434
7942,2020,4,2021-03-31,1860
7942,2021,1,2021-06-30,1595
7942,2021,2,2021-09-30,1622
7942,2021,3,2021-12-30,1635.0024682559472
7942,2021,4,2022-03-31,1537
7942,2022,1,2022-06-30,1395
7942,2022,2,2022-09-30,1395
7942,2022,3,2022-12-30,1481.0012421060012
7942,2022,4,2023-03-31,1551
7943,2005,1,2005-06-30,1579
7943,2005,2,2005-09-30,1818
7943,2005,3,2005-12-30,2100
7943,2005,4,2006-03-31,2295
7943,2006,1,2006-06-30,2170
7943,2006,2,2006-09-29,1587.0319073613425
7943,2006,3,2006-12-29,1574
7943,2006,4,2007-03-30,1648.0274352383715
7943,2007,1,2007-06-29,1542
7943,2007,2,2007-09-28,1246.0298290779076
7943,2007,3,2007-12-28,905
7943,2007,4,2008-03-31,938
7943,2008,1,2008-06-30,935
7943,2008,2,2008-09-30,734
7943,2008,3,2008-12-30,526.995933113593
7943,2008,4,2009-03-31,694
7943,2009,1,2009-06-30,771
7943,2009,2,2009-09-30,606
7943,2009,3,2009-12-30,575.0009374020058
7943,2009,4,2010-03-31,842
7943,2010,1,2010-06-30,805
7943,2010,2,2010-09-30,683
7943,2010,3,2010-12-30,663.0043235268632
7943,2010,4,2011-03-31,790
7943,2011,1,2011-06-30,722
7943,2011,2,2011-09-30,873
7943,2011,3,2011-12-30,828
7943,2011,4,2012-03-30,1025.005288244202
7943,2012,1,2012-06-29,881.9827564521563
7943,2012,2,2012-09-28,960.0054741733876
7943,2012,3,2012-12-28,998.0039294184023
7943,2012,4,2013-03-29,1348.0043924040626
7943,2013,1,2013-06-28,1476.188896473916
7943,2013,2,2013-09-30,1339
7943,2013,3,2013-12-30,1443.0133151361795
7943,2013,4,2014-03-31,1187
7943,2014,1,2014-06-30,1143
7943,2014,2,2014-09-30,1093
7943,2014,3,2014-12-30,1191.0080676893633
7943,2014,4,2015-03-31,1404
7943,2015,1,2015-06-30,1881
7943,2015,2,2015-09-30,1650
7943,2015,3,2015-12-30,1830.0237672890185
7943,2015,4,2016-03-31,1703
7943,2016,1,2016-06-30,1609
7943,2016,2,2016-09-30,2245
7943,2016,3,2016-12-30,2890.03908315516
7943,2016,4,2017-03-31,3270
7943,2017,1,2017-06-30,3960
7943,2017,2,2017-09-29,4220.030587263505
7943,2017,3,2017-12-29,4725.04089299593
7943,2017,4,2018-03-30,4065.0230876350806
7943,2018,1,2018-06-29,4188.992810984288
7943,2018,2,2018-09-28,3005.006500258077
7943,2018,3,2018-12-28,2764.0170400827474
7943,2018,4,2019-03-29,3050.0123706258987
7943,2019,1,2019-06-28,3005.0017063361543
7943,2019,2,2019-09-30,2950
7943,2019,3,2019-12-30,2689.3785020794944
7943,2019,4,2020-03-31,2048
7943,2020,1,2020-06-30,2299
